id,latitude,longitude,scientific_name,common_name,taxon_class_name,taxon_genus_name
72631577,38.5604249973,-121.7112395354,Cercis occidentalis,Western Redbud,Magnoliopsida,Cercis
72653325,38.5682333333,-121.7646416667,Vicia villosa,hairy vetch,Magnoliopsida,Vicia
72664261,38.5703766517,-121.7255366667,Mimus polyglottos,Northern Mockingbird,Aves,Mimus
72664262,38.5703766517,-121.7255366667,Zenaida macroura,Mourning Dove,Aves,Zenaida
72664263,38.5703766667,-121.7255366667,Buteo jamaicensis,Red-tailed Hawk,Aves,Buteo
72664264,38.5703766667,-121.7255366667,Polistes dominula,European Paper Wasp,Insecta,Polistes
72664265,38.5703766667,-121.7255366667,Buteo jamaicensis,Red-tailed Hawk,Aves,Buteo
72711159,38.5702716667,-121.7254516667,Accipiter cooperii,Cooper's Hawk,Aves,Accipiter
72720016,38.5413116869,-121.7432173995,Anas platyrhynchos,Mallard,Aves,Anas
72729322,38.55117,-121.730614,Battus philenor hirsuta,California Pipevine Swallowtail,Insecta,Battus
72744334,38.5702716667,-121.7254516667,Spinus psaltria,Lesser Goldfinch,Aves,Spinus
72744335,38.5702716667,-121.7254516667,Spinus psaltria,Lesser Goldfinch,Aves,Spinus
72744336,38.5702716667,-121.7254516667,Apis mellifera,Western Honey Bee,Insecta,Apis
72744337,38.5702716667,-121.7254516667,Apis mellifera,Western Honey Bee,Insecta,Apis
72788099,38.5597916667,-121.7908466667,Mimus polyglottos,Northern Mockingbird,Aves,Mimus
72788228,38.5532333333,-121.7827533333,Aphelocoma californica,California Scrub-Jay,Aves,Aphelocoma
72801935,38.5643916667,-121.7557966667,Tropaeolum majus,Nasturtium,Magnoliopsida,Tropaeolum
72815193,38.5505916667,-121.6879716667,Sialia mexicana,Western Bluebird,Aves,Sialia
72855735,38.564895,-121.7549883333,Sitta canadensis,Red-breasted Nuthatch,Aves,Sitta
72859256,38.5535503084,-121.7359685495,Psaltriparus minimus,Bushtit,Aves,Psaltriparus
72859257,38.5534496236,-121.7364406081,Spinus pinus,Pine Siskin,Aves,Spinus
72859258,38.5532147028,-121.7358827238,Mimus polyglottos,Northern Mockingbird,Aves,Mimus
72859608,38.553718158,-121.7357432534,Aphelocoma californica,California Scrub-Jay,Aves,Aphelocoma
72859610,38.5534076732,-121.7352926309,Zenaida macroura,Mourning Dove,Aves,Zenaida
72859612,38.5534244454,-121.7353999289,Sialia mexicana,Western Bluebird,Aves,Sialia
72859615,38.5534244548,-121.7355179407,Aphelocoma californica,California Scrub-Jay,Aves,Aphelocoma
72859617,38.5533573556,-121.7359471028,Zonotrichia atricapilla,Golden-crowned Sparrow,Aves,Zonotrichia
72859618,38.5535335914,-121.7355930415,Setophaga coronata,Yellow-rumped Warbler,Aves,Setophaga
72859622,38.5534328392,-121.7354428476,Agraulis vanillae,Gulf Fritillary,Insecta,Agraulis
72911753,38.55255418,-121.78271748,Mimus polyglottos,Northern Mockingbird,Aves,Mimus
72917659,38.5445243631,-121.7072329463,Bombycilla cedrorum,Cedar Waxwing,Aves,Bombycilla
72954114,38.5538,-121.724075,Polistes dominula,European Paper Wasp,Insecta,Polistes
72967111,38.5413549113,-121.746589213,Spinus tristis,American Goldfinch,Aves,Spinus
72968421,38.5535966667,-121.76248,Xylocopa sonorina,Valley Carpenter Bee,Insecta,Xylocopa
72968485,38.5514133333,-121.761725,Contia tenuis,Sharp-tailed Snake,Reptilia,Contia
72968513,38.5537216667,-121.7292633333,Colonus hesperus,,Arachnida,Colonus
72982429,38.56297,-121.740905,Cercis occidentalis,Western Redbud,Magnoliopsida,Cercis
73066719,38.5583133333,-121.7932133333,Sayornis nigricans,Black Phoebe,Aves,Sayornis
73173800,38.5478985278,-121.7282619722,Mephitis mephitis,Striped Skunk,Mammalia,Mephitis
73173907,38.5477982778,-121.7268238333,Solanum tuberosum,potato,Magnoliopsida,Solanum
73176705,38.550555,-121.7442466667,Dipsacus sativus,fuller's teasel,Magnoliopsida,Dipsacus
73179679,38.559695,-121.7528766667,Sayornis nigricans,Black Phoebe,Aves,Sayornis
73179680,38.56005,-121.7530666667,Dryobates nuttallii,Nuttall's Woodpecker,Aves,Dryobates
73179681,38.56005,-121.7530666667,Zenaida macroura,Mourning Dove,Aves,Zenaida
73179682,38.560055,-121.75302,Setophaga coronata,Yellow-rumped Warbler,Aves,Setophaga
73179683,38.560055,-121.75302,Spinus pinus,Pine Siskin,Aves,Spinus
73179684,38.560055,-121.75302,Spinus pinus,Pine Siskin,Aves,Spinus
73179685,38.560055,-121.75302,Spinus pinus,Pine Siskin,Aves,Spinus
73179686,38.559905,-121.7531433333,Psaltriparus minimus,Bushtit,Aves,Psaltriparus
73179687,38.559905,-121.7531433333,Psaltriparus minimus,Bushtit,Aves,Psaltriparus
73179688,38.559905,-121.7531433333,Corvus brachyrhynchos,American Crow,Aves,Corvus
73179689,38.5702970592,-121.7253595992,Mimus polyglottos,Northern Mockingbird,Aves,Mimus
73224220,38.57005,-121.7610333333,Aristolochia macrophylla,pipevine,Magnoliopsida,Aristolochia
73233424,38.5433040556,-121.7374975278,Colaptes auratus,Northern Flicker,Aves,Colaptes
73270798,38.5702599191,-121.7254265233,Buteo swainsoni,Swainson's Hawk,Aves,Buteo
73270937,38.5703186371,-121.7253567858,Apis mellifera,Western Honey Bee,Insecta,Apis
73275498,38.570275,-121.7613,Pseudacris sierra,Sierran Tree Frog,Amphibia,Pseudacris
73344682,38.54826333,-121.75973667,Zenaida macroura,Mourning Dove,Aves,Zenaida
73344704,38.54826333,-121.75973667,Zenaida macroura,Mourning Dove,Aves,Zenaida
73347437,38.5439866667,-121.7380366667,Jadera haematoloma,Red-shouldered Bug,Insecta,Jadera
73350637,38.56073,-121.7041083333,Papilio rutulus,Western Tiger Swallowtail,Insecta,Papilio
73357147,38.5702863291,-121.72541043,Zenaida macroura,Mourning Dove,Aves,Zenaida
73360052,38.5641276336,-121.7598118937,Spinus pinus,Pine Siskin,Aves,Spinus
73360054,38.5710322199,-121.7529976461,Papilio rutulus,Western Tiger Swallowtail,Insecta,Papilio
73360055,38.5717149323,-121.7511972417,Sayornis nigricans,Black Phoebe,Aves,Sayornis
73360056,38.5721870757,-121.7504097585,Branta canadensis,Canada Goose,Aves,Branta
73360057,38.5720205791,-121.7500920391,Podilymbus podiceps,Pied-billed Grebe,Aves,Podilymbus
73360058,38.5724075139,-121.7500493075,Bombycilla cedrorum,Cedar Waxwing,Aves,Bombycilla
73360059,38.5717942958,-121.748033965,Sayornis nigricans,Black Phoebe,Aves,Sayornis
73360060,38.5716674307,-121.7492820478,Anas platyrhynchos,Mallard,Aves,Anas
73360061,38.5716674307,-121.7492820478,Trachemys scripta,Common Slider,Reptilia,Trachemys
73360064,38.5709618412,-121.7482444773,Spatula cyanoptera,Cinnamon Teal,Aves,Spatula
73360065,38.5717440115,-121.750139634,Vicia sativa,Common Vetch,Magnoliopsida,Vicia
73360066,38.5712491674,-121.7477637961,Charadrius vociferus,Killdeer,Aves,Charadrius
73360067,38.5710579042,-121.7492967533,Aphelocoma californica,California Scrub-Jay,Aves,Aphelocoma
73393726,38.5485616667,-121.74388,Sciurus niger,Fox Squirrel,Mammalia,Sciurus
73414681,38.5509895393,-121.7393597217,Buteo swainsoni,Swainson's Hawk,Aves,Buteo
73445676,38.5743912443,-121.7198973522,Sceloporus occidentalis,Western Fence Lizard,Reptilia,Sceloporus
73454939,38.571155555,-121.750130555,Branta canadensis,Canada Goose,Aves,Branta
73460715,38.5456958889,-121.7301536111,Mephitis mephitis,Striped Skunk,Mammalia,Mephitis
73544617,38.570281283,-121.7254292055,Apis mellifera,Western Honey Bee,Insecta,Apis
73544620,38.570281283,-121.7254292055,Aphelocoma californica,California Scrub-Jay,Aves,Aphelocoma
73544624,38.570281283,-121.7254292055,Cathartes aura,Turkey Vulture,Aves,Cathartes
73550551,38.5729851066,-121.7578502878,Vicia villosa,hairy vetch,Magnoliopsida,Vicia
73558208,38.5641833333,-121.7216033333,Apis mellifera,Western Honey Bee,Insecta,Apis
73620867,38.5653179722,-121.7462079722,Spinus tristis,American Goldfinch,Aves,Spinus
73651489,38.559296278,-121.7475978069,Capsella bursa-pastoris,shepherd's-purse,Magnoliopsida,Capsella
73654244,38.553314209,-121.7803192139,Calypte anna,Anna's Hummingbird,Aves,Calypte
73704485,38.568793,-121.761884,Tragopogon porrifolius,purple salsify,Magnoliopsida,Tragopogon
73716931,38.5486,-121.676195,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,Elgaria
73756923,38.559945,-121.73977,Papilio rutulus,Western Tiger Swallowtail,Insecta,Papilio
73779605,38.5558052063,-121.7814254761,Egretta thula,Snowy Egret,Aves,Egretta
73793929,38.5509442606,-121.7378289902,Zonotrichia leucophrys,White-crowned Sparrow,Aves,Zonotrichia
73795065,38.5612499845,-121.7457603617,Aristolochia californica,California Dutchman's Pipe,Magnoliopsida,Aristolochia
73896716,38.570335835,-121.7253635567,Accipiter cooperii,Cooper's Hawk,Aves,Accipiter
73896718,38.5702896995,-121.7253280249,Petrochelidon pyrrhonota,Cliff Swallow,Aves,Petrochelidon
73896728,38.5702896995,-121.7253280249,Petrochelidon pyrrhonota,Cliff Swallow,Aves,Petrochelidon
73896730,38.5702896995,-121.7253280249,Petrochelidon pyrrhonota,Cliff Swallow,Aves,Petrochelidon
73896731,38.5702896995,-121.7253280249,Petrochelidon pyrrhonota,Cliff Swallow,Aves,Petrochelidon
73896733,38.5702896995,-121.7253280249,Petrochelidon pyrrhonota,Cliff Swallow,Aves,Petrochelidon
73896735,38.5702896995,-121.7253280249,Hirundo rustica,Barn Swallow,Aves,Hirundo
73896737,38.5702896995,-121.7253280249,Petrochelidon pyrrhonota,Cliff Swallow,Aves,Petrochelidon
73896739,38.5702896995,-121.7253280249,Petrochelidon pyrrhonota,Cliff Swallow,Aves,Petrochelidon
73896740,38.5702896995,-121.7253280249,Petrochelidon pyrrhonota,Cliff Swallow,Aves,Petrochelidon
73896741,38.5702896995,-121.7253280249,Zenaida macroura,Mourning Dove,Aves,Zenaida
73896744,38.5702896995,-121.7253280249,Mimus polyglottos,Northern Mockingbird,Aves,Mimus
73896745,38.5703072005,-121.7253465156,Elanus leucurus,White-tailed Kite,Aves,Elanus
73896746,38.5703833917,-121.7254616433,Dryobates nuttallii,Nuttall's Woodpecker,Aves,Dryobates
73896747,38.5703833917,-121.7254616433,Zenaida macroura,Mourning Dove,Aves,Zenaida
73897214,38.5702773031,-121.7254272934,Apis mellifera,Western Honey Bee,Insecta,Apis
73897215,38.5701883333,-121.725715,Agraulis vanillae,Gulf Fritillary,Insecta,Agraulis
73897216,38.57033,-121.7253816667,Polistes dominula,European Paper Wasp,Insecta,Polistes
73898406,38.5556666667,-121.7304383333,Papilio rutulus,Western Tiger Swallowtail,Insecta,Papilio
73898407,38.5556666667,-121.7304783333,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,Sciurus
73898408,38.5556666717,-121.7304783567,Sciurus niger rufiventer,Western Fox Squirrel,Mammalia,Sciurus
73990069,38.5586783333,-121.7788083333,Pseudacris sierra,Sierran Tree Frog,Amphibia,Pseudacris
74066008,38.5701061641,-121.7543958876,Eschscholzia californica,California poppy,Magnoliopsida,Eschscholzia
74066736,38.5721516458,-121.7503757527,Branta canadensis,Canada Goose,Aves,Branta
74081090,38.556084233,-121.783434088,Oxalis corniculata,Creeping Woodsorrel,Magnoliopsida,Oxalis
74107456,38.5721780034,-121.7503384129,Pseudacris sierra,Sierran Tree Frog,Amphibia,Pseudacris
74119903,38.5575329997,-121.7818282,Heteromeles arbutifolia,Toyon,Magnoliopsida,Heteromeles
74182582,38.5742776883,-121.7296841327,Mimus polyglottos,Northern Mockingbird,Aves,Mimus
74182583,38.5740992789,-121.7292013351,Calypte anna,Anna's Hummingbird,Aves,Calypte
74182584,38.5740840759,-121.7225172709,Haemorhous mexicanus,House Finch,Aves,Haemorhous
74182586,38.5740002537,-121.7205134758,Sialia mexicana,Western Bluebird,Aves,Sialia
74182587,38.5743486415,-121.7196117321,Sialia mexicana,Western Bluebird,Aves,Sialia
74182588,38.5741679583,-121.7148639604,Calypte anna,Anna's Hummingbird,Aves,Calypte
74182589,38.5704604449,-121.7299237119,Spinus psaltria,Lesser Goldfinch,Aves,Spinus
74182592,38.5741298681,-121.7299469387,Sialia mexicana,Western Bluebird,Aves,Sialia
74182593,38.5741969705,-121.7300113115,Sialia mexicana,Western Bluebird,Aves,Sialia
74182595,38.5740292139,-121.728080121,Mimus polyglottos,Northern Mockingbird,Aves,Mimus
74182598,38.5742137461,-121.7259772692,Zonotrichia leucophrys,White-crowned Sparrow,Aves,Zonotrichia
74182599,38.5742137461,-121.7243894014,Sylvilagus audubonii,Desert Cottontail,Mammalia,Sylvilagus
74182601,38.5698351689,-121.7134245326,Apis mellifera,Western Honey Bee,Insecta,Apis
74182602,38.5687111277,-121.713477309,Polistes dominula,European Paper Wasp,Insecta,Polistes
74194901,38.5681033333,-121.76558,Sayornis nigricans,Black Phoebe,Aves,Sayornis
74194929,38.568195,-121.765245,Sceloporus occidentalis,Western Fence Lizard,Reptilia,Sceloporus
74211491,38.5564473502,-121.7302864952,Spinus psaltria,Lesser Goldfinch,Aves,Spinus
74241570,38.5702680857,-121.7253962401,Apis mellifera,Western Honey Bee,Insecta,Apis
74241573,38.5702680857,-121.7253962401,Apis mellifera,Western Honey Bee,Insecta,Apis
74241578,38.5703166667,-121.7254833333,Zenaida macroura,Mourning Dove,Aves,Zenaida
74241579,38.5701983783,-121.725573355,Apis mellifera,Western Honey Bee,Insecta,Apis
74241580,38.5701983783,-121.725573355,Apis mellifera,Western Honey Bee,Insecta,Apis
74241581,38.5701983783,-121.725573355,Apis mellifera,Western Honey Bee,Insecta,Apis
74432073,38.5690413019,-121.7527055527,Elgaria multicarinata multicarinata,California Alligator Lizard,Reptilia,Elgaria
74437520,38.54976501,-121.78033347,Oenothera speciosa,Pinkladies,Magnoliopsida,Oenothera
74455361,38.56123,-121.7457583333,Gilia tricolor,bird's-eye gilia,Magnoliopsida,Gilia
74461542,38.5446473194,-121.7073603815,Xylocopa sonorina,Valley Carpenter Bee,Insecta,Xylocopa
74461543,38.5446475038,-121.7073562665,Papilio rutulus,Western Tiger Swallowtail,Insecta,Papilio
74485099,38.5478783333,-121.7836383333,Menemerus semilimbatus,,Arachnida,Menemerus
74516070,38.5622511145,-121.7481781559,Aphelocoma californica,California Scrub-Jay,Aves,Aphelocoma
74517299,38.5636966667,-121.748445,Meleagris gallopavo,Wild Turkey,Aves,Meleagris
74517816,38.5629566276,-121.7480042263,Bombycilla cedrorum,Cedar Waxwing,Aves,Bombycilla
74574367,38.541744682,-121.7151507234,Melilotus indicus,small melilot,Magnoliopsida,Melilotus
74649027,38.5740283333,-121.7128966667,Asclepias fascicularis,narrowleaf milkweed,Magnoliopsida,Asclepias
74651284,38.5746046107,-121.7136645126,Diplacus aurantiacus,orange bush monkeyflower,Magnoliopsida,Diplacus
74656319,38.5671955845,-121.7231223366,Coccinella septempunctata,Seven-spotted Lady Beetle,Insecta,Coccinella
74664899,38.5472565603,-121.7843725844,Phanogomphus kurilis,Pacific Clubtail,Insecta,Phanogomphus
74673689,38.5624932121,-121.7460107654,Apis mellifera,Western Honey Bee,Insecta,Apis
74679597,38.54808449,-121.78278289,Veronica persica,bird's-eye speedwell,Magnoliopsida,Veronica
74689939,38.5613824923,-121.7635553677,Sceloporus occidentalis,Western Fence Lizard,Reptilia,Sceloporus
74698455,38.5605383333,-121.7044133333,Pituophis catenifer catenifer,Pacific Gopher Snake,Reptilia,Pituophis
74764917,38.5500482452,-121.7386093752,Elgaria multicarinata,Southern Alligator Lizard,Reptilia,Elgaria
74766004,38.5554366667,-121.75802,Libellula saturata,Flame Skimmer,Insecta,Libellula
74778033,38.5521401854,-121.7353933815,Xylocopa sonorina,Valley Carpenter Bee,Insecta,Xylocopa
74795275,38.5690979518,-121.7546216681,Trifolium repens,white clover,Magnoliopsida,Trifolium
74796700,38.537455,-121.738,Phloeodes diabolicus,Diabolical Ironclad Beetle,Insecta,Phloeodes
74805749,38.5702937367,-121.7253195744,Turdus migratorius,American Robin,Aves,Turdus
74851457,38.5405597578,-121.7430293933,Oncopeltus fasciatus,Large Milkweed Bug,Insecta,Oncopeltus
74869949,38.5552103911,-121.731717093,Oenothera speciosa,Pinkladies,Magnoliopsida,Oenothera
74980943,38.5359596566,-121.7183104911,Nicotiana glauca,tree tobacco,Magnoliopsida,Nicotiana
75003372,38.55231006,-121.78283265,Pseudacris sierra,Sierran Tree Frog,Amphibia,Pseudacris
75003383,38.54839446,-121.7797968,Dryobates nuttallii,Nuttall's Woodpecker,Aves,Dryobates
75095566,38.5495929,-121.7253706997,Veronica arvensis,corn speedwell,Magnoliopsida,Veronica
75095750,38.5495929,-121.7253706997,Plantago major,greater plantain,Magnoliopsida,Plantago
75095965,38.5496732,-121.7259015,Trifolium repens,white clover,Magnoliopsida,Trifolium
75101109,38.5439995352,-121.715889282,Lysimachia arvensis,scarlet pimpernel,Magnoliopsida,Lysimachia
75123353,38.5613638325,-121.7632248433,Haemorhous mexicanus,House Finch,Aves,Haemorhous
75123357,38.5612768657,-121.763267656,Haemorhous mexicanus,House Finch,Aves,Haemorhous
75195558,38.5743883333,-121.7235,Tragopogon porrifolius,purple salsify,Magnoliopsida,Tragopogon
